date	YEAR	TIME_PRECISION	EVENT_TYPE	INTER2	INTERACTION	COUNTRY	ADM_LEVEL_1	ADM_LEVEL_2	LATITUDE	LONGITUDE	GEO_PRECISION	SOURCE	FATALITIES	pro1	pro2	latlong
9/1/2015	2015	1	Battle-No change of territory	2	28	Somalia	Bakool	Xudur	3.80958	43.24628	1		0	5882	3.809585882	"3.809585882,43.24628"
9/1/2015	2015	1	Violence against civilians	7	47	Somalia	Bari	Bosaso	11.28366	49.18063	1		0	5883	11.28366588	"11.283665883,49.18063"
10/1/2015	2015	1	Battle-No change of territory	1	11	Somalia	Banaadir	Mogadisho	2.02639	45.33111	1		0	5884	2.026395884	"2.026395884,45.33111"
10/1/2015	2015	1	Battle-No change of territory	2	12	Somalia	Banaadir	Mogadisho	2.08438	45.39	1		0	5885	2.084385885	"2.084385885,45.39"
10/1/2015	2015	1	Non-violent activity by a conflict actor	7	37	Somalia	Banaadir	Mogadisho	2.05492	45.33	1		0	5886	2.054925886	"2.054925886,45.33"
10/1/2015	2015	1	Remote violence	7	37	Somalia	Banaadir	Mogadisho	2.05492	45.33	1		0	5887	2.054925887	"2.054925887,45.33"
10/1/2015	2015	1	Battle-No change of territory	4	44	Somalia	Galguduud	Cadaado	6.42972	46.71	1		1	5888	6.429725888	"6.429725888,46.71"
10/1/2015	2015	1	Remote violence	3	13	Somalia	Jubbada Hoose	Kismayo	-0.36029	42.54626	1		2	5889	-0.360295889	"-0.360295889,42.54626"
10/1/2015	2015	1	Battle-No change of territory	2	28	Somalia	Shabeellaha Hoose	Afgooye	1.92328	45.10225	1		0	5890	1.92328589	"1.923285890,45.10225"
10/1/2015	2015	1	Battle-No change of territory	2	12	Somalia	Shabeellaha Hoose	Marka	1.6584	44.57998	1		0	5891	1.65845891	"1.65845891,44.57998"
11/1/2015	2015	1	Battle-No change of territory	2	12	Somalia	Banaadir	Mogadisho	2.0462	45.33407	1		0	5892	2.04625892	"2.04625892,45.33407"
11/1/2015	2015	1	Battle-No change of territory	1	11	Somalia	Banaadir	Mogadisho	2.0462	45.33407	1		4	5893	2.04625893	"2.04625893,45.33407"
11/1/2015	2015	2	Battle-No change of territory	3	13	Somalia	Bari	Bosaso	11.28366	49.18063	1		1	5894	11.28366589	"11.283665894,49.18063"
11/1/2015	2015	1	Battle-No change of territory	2	12	Somalia	Jubbada Hoose	Afmadow	-0.0128	42.4032	1		0	5895	-0.01285895	"-0.01285895,42.4032"
11/1/2015	2015	2	Violence against civilians	7	37	Somalia	Jubbada Hoose	Kismayo	-0.36029	42.54626	1		2	5896	-0.360295896	"-0.360295896,42.54626"
11/1/2015	2015	1	Battle-No change of territory	2	28	Somalia	Shabeellaha Hoose	Afgooye	1.4952	44.4709	1		0	5897	1.49525897	"1.49525897,44.4709"
12/1/2015	2015	1	Battle-No change of territory	2	12	Somalia	Bari	Bosasso	10.72307	49.14939	1		0	5898	10.7230759	"10.723075898,49.14939"
12/1/2015	2015	1	Battle-No change of territory	2	12	Somalia	Bay	Baydhabo	3.31817	43.47315	1		0	5899	3.318175899	"3.318175899,43.47315"
12/1/2015	2015	2	Battle-No change of territory	2	23	Somalia	Jubbada Hoose	Kismayo	-0.36029	42.54626	1		1	5900	-0.3602959	"-0.360295900,42.54626"
12/1/2015	2015	1	Battle-No change of territory	2	28	Somalia	Shabeellaha Hoose	Barawa	1.1132	44.0297	1		10	5901	1.11325901	"1.11325901,44.0297"
13/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Banaadir	Mogadisho	2.06777	45.35	1	Local Source Project	0	5902	2.067775902	"2.067775902,45.35"
13/01/2015	2015	1	Battle-No change of territory	2	28	Somalia	Gedo	Baardheere	2.26145	41.84209	1	Local Source Project	0	5903	2.261455903	"2.261455903,41.84209"
13/01/2015	2015	1	Battle-No change of territory	4	44	Somalia	Nugaal	Garoowe	8.40785	48.48335	1	Local Source Project	0	5904	8.407855904	"8.407855904,48.48335"
13/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Shabeellaha Hoose	Afgooye	2.07212	45.22315	1	Local Source Project	0	5905	2.072125905	"2.072125905,45.22315"
13/01/2015	2015	1	Violence against civilians	7	37	Somalia	Shabeellaha Hoose	Afgooye	2.15	45.116	1	Local Source Project	1	5906	2.155906	"2.155906,45.116"
14/01/2015	2015	1	Battle-No change of territory	3	13	Somalia	Banaadir	Mogadisho	2.0462	45.33407	1	Local Source Project	1	5907	2.04625907	"2.04625907,45.33407"
14/01/2015	2015	1	Battle-No change of territory	3	13	Somalia	Bari	Bosaso	11.28366	49.18063	1	Local Source Project	0	5908	11.28366591	"11.283665908,49.18063"
14/01/2015	2015	1	Riots/Protests	0	60	Somalia	Galguduud	Caabudwaaq	5.68895	45.96932	1	Local Source Project	0	5909	5.688955909	"5.688955909,45.96932"
14/01/2015	2015	1	Non-violent activity by a conflict actor	2	12	Somalia	Gedo	Luuk	3.79999	42.54459	1	Local Source Project	0	5910	3.79999591	"3.799995910,42.54459"
14/01/2015	2015	1	Battle-No change of territory	4	44	Somalia	Mudug	Gaalkacayo	6.7833	47.4333	1	Local Source Project	1	5911	6.78335911	"6.78335911,47.4333"
14/01/2015	2015	1	Battle-No change of territory	3	33	Somalia	Shabeellaha Hoose	Qoryooley	1.75308	44.55969	1	Local Source Project	1	5912	1.753085912	"1.753085912,44.55969"
14/01/2015	2015	1	Battle-No change of territory	1	11	Somalia	Shabeellaha Hoose	Afgooye	2.1353	45.0568	1	Local Source Project	0	5913	2.13535913	"2.13535913,45.0568"
14/01/2015	2015	1	Riots/Protests	1	15	Somalia	Woqooyi Galbeed	Berbera	10.43959	45.01432	1	Local Source Project	0	5914	10.43959591	"10.439595914,45.01432"
15/01/2015	2015	1	Remote violence	7	37	Somalia	Banaadir	Mogadisho	2.0462	45.33407	1	Local Source Project	1	5915	2.04625915	"2.04625915,45.33407"
15/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Gedo	Garbahaaray	3.32892	42.22091	1	Keydmedia	15	5916	3.328925916	"3.328925916,42.22091"
15/01/2015	2015	1	Violence against civilians	7	27	Somalia	Gedo	Luuq	3.8106	42.22904	1	Local Source Project	0	5917	3.81065917	"3.81065917,42.22904"
15/01/2015	2015	1	Violence against civilians	7	27	Somalia	Jubbada Hoose	Badhaadhe	-1.03471	41.49756	2	Local Source Project	0	5918	-1.034715918	"-1.034715918,41.49756"
15/01/2015	2015	1	Violence against civilians	7	27	Somalia	Jubbada Hoose	Badhadhe	-1.15884	41.79153	1	Local Source Project	1	5919	-1.158845919	"-1.158845919,41.79153"
15/01/2015	2015	1	Violence against civilians	7	27	Somalia	Jubbada Hoose	Badhadhe	-1.15	41.75	1	Local Source Project	0	5920	-1.15592	"-1.155920,41.75"
16/01/2015	2015	1	Battle-No change of territory	3	13	Somalia	Awdal	Boorama	10.09056	43.0089	1	Local Source Project	0	5921	10.09056592	"10.090565921,43.0089"
16/01/2015	2015	1	Non-violent transfer of territory	2	12	Somalia	Bay	Baydhabo	2.99111	43.49611	1	Keydmedia	0	5922	2.991115922	"2.991115922,43.49611"
16/01/2015	2015	1	Non-violent transfer of territory	2	12	Somalia	Bay	Goofgaduud 	2.73491	44.11054	1	Keydmedia	0	5923	2.734915923	"2.734915923,44.11054"
16/01/2015	2015	1	Non-violent transfer of territory	2	12	Somalia	Bay	Qansax Dheere	2.87123	43.00434	2	Keydmedia	0	5924	2.871235924	"2.871235924,43.00434"
16/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Gedo	Garbahaaray	3.16853	42.49469	1	Local Source Project	10	5925	3.168535925	"3.168535925,42.49469"
16/01/2015	2015	1	Non-violent activity by a conflict actor	7	37	Somalia	Mudug	Gaalkacayo	6.77	47.63	1	Local Source Project	0	5926	6.775926	"6.775926,47.63"
16/01/2015	2015	1	Violence against civilians	7	37	Somalia	Shabeellaha Hoose	Barawa	1.1132	44.0297	1	Local Source Project	1	5927	1.11325927	"1.11325927,44.0297"
16/01/2015	2015	1	Riots/Protests	1	16	Somalia	Woqooyi Galbeed	Hargeysa	9.42273	43.79	1	Local Source Project	0	5928	9.422735928	"9.422735928,43.79"
17/01/2015	2015	1	Riots/Protests	0	60	Somalia	Banaadir	Mogadisho	2.04803	45.32	1	Local Source Project	0	5929	2.048035929	"2.048035929,45.32"
17/01/2015	2015	1	Violence against civilians	7	27	Somalia	Jubbada Hoose	Kismaayo	-0.22014	42.19594	1	Local Source Project	0	5930	-0.22014593	"-0.220145930,42.19594"
17/01/2015	2015	1	Riots/Protests	5	55	Somalia	Sanaag	Ceerigaabo	10.62182	47.36813	1	Local Source Project	0	5931	10.62182593	"10.621825931,47.36813"
17/01/2015	2015	1	Battle-No change of territory	1	11	Somalia	Togdheer	Buuhoodle	8.55722	46.25752	1	Local Source Project	0	5932	8.557225932	"8.557225932,46.25752"
18/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Banaadir	Mogadisho	2.05492	45.33	1	Local Source Project	0	5933	2.054925933	"2.054925933,45.33"
18/01/2015	2015	1	Violence against civilians	7	37	Somalia	Banaadir	Mogadisho	2.0462	45.33407	1	Local Source Project	0	5934	2.04625934	"2.04625934,45.33407"
18/01/2015	2015	1	Battle-No change of territory	2	28	Somalia	Bay	Buur Xakaba	2.8573	44.0041	1	Local Source Project	0	5935	2.85735935	"2.85735935,44.0041"
18/01/2015	2015	1	Violence against civilians	7	37	Somalia	Bay	Baydhabo	3.11718	43.6469	1	Local Source Project	1	5936	3.117185936	"3.117185936,43.6469"
18/01/2015	2015	1	Violence against civilians	7	27	Somalia	Bay	Baidoa	2.94433	43.41904	1	Local Source Project	0	5937	2.944335937	"2.944335937,43.41904"
18/01/2015	2015	1	Violence against civilians	7	47	Somalia	Mudug	Galkacyo	6.8998	47.9239	1	Local Source Project	1	5938	6.89985938	"6.89985938,47.9239"
18/01/2015	2015	1	Battle-No change of territory	2	28	Somalia	Shabeellaha Hoose	Afgooye	1.92328	45.10225	1	Local Source Project	0	5939	1.923285939	"1.923285939,45.10225"
18/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Shabeellaha Hoose	Afgooye	2.09955	45.16352	1	Local Source Project	0	5940	2.09955594	"2.099555940,45.16352"
18/01/2015	2015	1	Violence against civilians	2	27	Somalia	Shabeellaha Hoose	Marka	1.71687	44.76989	3	Local Source Project	1	5941	1.716875941	"1.716875941,44.76989"
19/01/2015	2015	1	Riots/Protests	1	16	Somalia	Awdal	Boorama	9.94	43.18	1	Local Source Project	0	5942	9.945942	"9.945942,43.18"
19/01/2015	2015	1	Violence against civilians	7	37	Somalia	Banaadir	Mogadisho	2.05492	45.33	1	Local Source Project	1	5943	2.054925943	"2.054925943,45.33"
19/01/2015	2015	1	Battle-No change of territory	4	44	Somalia	Shabeellaha Dhexe	Balcad	2.6746	45.5091	1	Local Source Project	1	5944	2.67465944	"2.67465944,45.5091"
19/01/2015	2015	1	Battle-No change of territory	2	28	Somalia	Shabeellaha Hoose	Afgooye	2.0416	45.0416	1	Local Source Project	0	5945	2.04165945	"2.04165945,45.0416"
19/01/2015	2015	1	Remote violence	2	12	Somalia	Shabeellaha Hoose	Afgooye	2.09878	45.16418	1	Local Source Project	3	5946	2.098785946	"2.098785946,45.16418"
19/01/2015	2015	1	Riots/Protests	0	60	Somalia	Togdheer	Burao	9.74503	45.63403	1	Local Source Project	0	5947	9.745035947	"9.745035947,45.63403"
19/01/2015	2015	1	Riots/Protests	1	16	Somalia	Woqooyi Galbeed	Berbera	10.43959	45.01432	1	Local Source Project	0	5948	10.43959595	"10.439595948,45.01432"
20/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Banaadir	Mogadisho	2.06777	45.35	1	Local Source Project	0	5949	2.067775949	"2.067775949,45.35"
20/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Banaadir	Mogadisho	2.0462	45.33407	1	Local Source Project	0	5950	2.0462595	"2.04625950,45.33407"
20/01/2015	2015	1	Riots/Protests	0	60	Somalia	Bay	Baydhabo	3.11718	43.6469	1	Somali Midnimo	0	5951	3.117185951	"3.117185951,43.6469"
20/01/2015	2015	1	Violence against civilians	7	27	Somalia	Bay	Qansax Dheere 	3.2829	43.5952	1	Local Source Project	0	5952	3.28295952	"3.28295952,43.5952"
20/01/2015	2015	1	Battle-No change of territory	4	44	Somalia	Hiiraan	Beledweyne 	4.0806	45.8621	1	Local Source Project	5	5953	4.08065953	"4.08065953,45.8621"
21/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Bakool	Tiyeeglow	4.01897	44.51112	2	Local Source Project	3	5954	4.018975954	"4.018975954,44.51112"
21/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Bakool	Xudur	4.12303	43.89012	1	Local Source Project	0	5955	4.123035955	"4.123035955,43.89012"
21/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Banaadir	Mogadisho	2.06777	45.35	1	Local Source Project	0	5956	2.067775956	"2.067775956,45.35"
21/01/2015	2015	1	Battle-No change of territory	2	28	Somalia	Galguduud	Ceel Buur	4.23805	47.73057	1	Local Source Project	0	5957	4.238055957	"4.238055957,47.73057"
21/01/2015	2015	1	Battle-No change of territory	4	44	Somalia	Hiiraan	Beledweyne 	4.0806	45.8621	1	Local Source Project	20	5958	4.08065958	"4.08065958,45.8621"
21/01/2015	2015	1	Riots/Protests	0	60	Somalia	Hiiraan	Beledweyne 	4.75	45.2	1	Local Source Project	0	5959	4.755959	"4.755959,45.2"
21/01/2015	2015	1	Remote violence	3	13	Somalia	Jubbada Hoose	Kismayo	-0.36029	42.54626	1	Local Source Project	0	5960	-0.36029596	"-0.360295960,42.54626"
21/01/2015	2015	1	Battle-No change of territory	4	14	Somalia	Mudug	Galkacyo	7.07722	47.47417	1	Local Source Project	1	5961	7.077225961	"7.077225961,47.47417"
21/01/2015	2015	1	Battle-No change of territory	4	44	Somalia	Togdheer	Buuhoodle	8.47389	46.29056	1	Local Source Project	0	5962	8.473895962	"8.473895962,46.29056"
22/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Bakool	Yeed	4.55	43.03333	1	Local Source Project	0	5963	4.555963	"4.555963,43.03333"
22/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Banaadir	Mogadisho	2.03389	45.33861	1	Local Source Project	5	5964	2.033895964	"2.033895964,45.33861"
22/01/2015	2015	1	Riots/Protests	0	60	Somalia	Hiiraan	Beledweyne 	4.75	45.2	1	Local Source Project	0	5965	4.755965	"4.755965,45.2"
23/01/2015	2015	1	Riots/Protests	0	60	Somalia	Galguduud	Dhusamareeb	5.53598	46.38666	1	Local Source Project	0	5966	5.535985966	"5.535985966,46.38666"
23/01/2015	2015	1	Riots/Protests	0	60	Somalia	Mudug	Galkacyo	6.77	47.63	1	Local Source Project	0	5967	6.775967	"6.775967,47.63"
23/01/2015	2015	1	Violence against civilians	7	47	Somalia	Mudug	Galkacyo	7.08049	47.90412	1	Local Source Project	0	5968	7.080495968	"7.080495968,47.90412"
23/01/2015	2015	1	Violence against civilians	7	47	Somalia	Mudug	Galkacyo	7.06611	47.87139	1	Local Source Project	0	5969	7.066115969	"7.066115969,47.87139"
24/01/2015	2015	1	Violence against civilians	7	37	Somalia	Banaadir	Mogadisho	2.05492	45.33	1	Local Source Project	1	5970	2.05492597	"2.054925970,45.33"
24/01/2015	2015	1	Violence against civilians	7	37	Somalia	Banaadir	Mogadisho	2.06777	45.35	1	Local Source Project	1	5971	2.067775971	"2.067775971,45.35"
24/01/2015	2015	1	Battle-No change of territory	3	13	Somalia	Jubbada Hoose	Kismayo	-0.36029	42.54626	1	Local Source Project	0	5972	-0.360295972	"-0.360295972,42.54626"
24/01/2015	2015	1	Battle-No change of territory	4	44	Somalia	Sanaag	Laas-Qoray 	11.3069	48.5857	1	Local Source Project	1	5973	11.30695973	"11.30695973,48.5857"
24/01/2015	2015	1	Non-violent activity by a conflict actor	7	47	Somalia	Sanaag	Ceel Afwayn 	9.86889	47.14472	1	Local Source Project	0	5974	9.868895974	"9.868895974,47.14472"
24/01/2015	2015	1	Non-violent activity by a conflict actor	7	27	Somalia	Shabeellaha Hoose	Baraawe	1.319	44.1622	1	Local Source Project	0	5975	1.3195975	"1.3195975,44.1622"
24/01/2015	2015	1	Riots/Protests	0	60	Somalia	Woqooyi Galbeed	Hargeysa	9.55975	44.06678	1	Local Source Project	0	5976	9.559755976	"9.559755976,44.06678"
25/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Banaadir	Mogadisho	2.08438	45.39	1	Local Source Project	0	5977	2.084385977	"2.084385977,45.39"
25/01/2015	2015	1	Riots/Protests	0	60	Somalia	Bari	Bosaso	11.28366	49.18063	1	Local Source Project	0	5978	11.28366598	"11.283665978,49.18063"
25/01/2015	2015	1	Violence against civilians	7	27	Somalia	Hiiraan	Bulo Burte	3.59038	45.55978	1	Local Source Project	1	5979	3.590385979	"3.590385979,45.55978"
25/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Shabeellaha Hoose	Baraawe	1.1354	43.743	1	Local Source Project	0	5980	1.1354598	"1.13545980,43.743"
25/01/2015	2015	1	Non-violent activity by a conflict actor	4	44	Somalia	Shabeellaha Hoose	Afgooye	2.15	45.116	1	Local Source Project	0	5981	2.155981	"2.155981,45.116"
25/01/2015	2015	1	Riots/Protests	1	16	Somalia	Woqooyi Galbeed	Berbera	10.43959	45.01432	1	Local Source Project	0	5982	10.43959598	"10.439595982,45.01432"
26/01/2015	2015	1	Violence against civilians	7	27	Somalia	Bakool	Yeed	4.2987	43.3503	1	Local Source Project	1	5983	4.29875983	"4.29875983,43.3503"
26/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Banaadir	Mogadisho	2.06777	45.35	1	Local Source Project	0	5984	2.067775984	"2.067775984,45.35"
26/01/2015	2015	1	Violence against civilians	7	37	Somalia	Banaadir	Mogadisho	2.04803	45.32	1	Local Source Project	1	5985	2.048035985	"2.048035985,45.32"
26/01/2015	2015	1	Riots/Protests	0	60	Somalia	Bari	Bosaso	11.28366	49.18063	1	Local Source Project	0	5986	11.28366599	"11.283665986,49.18063"
26/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Jubbada Hoose	Afmadow	-0.0128	42.4032	1	Local Source Project	0	5987	-0.01285987	"-0.01285987,42.4032"
26/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Shabeellaha Hoose	Afgooye	2.07212	45.22315	1	Local Source Project	0	5988	2.072125988	"2.072125988,45.22315"
27/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Bakool	Xudur	4.18374	43.99583	1	Local Source Project	2	5989	4.183745989	"4.183745989,43.99583"
27/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Banaadir	Mogadisho	2.08438	45.39	1	Local Source Project	0	5990	2.08438599	"2.084385990,45.39"
27/01/2015	2015	1	Non-violent activity by a conflict actor	0	20	Somalia	Banaadir	Mogadisho	2.05492	45.33	1	Local Source Project	0	5991	2.054925991	"2.054925991,45.33"
27/01/2015	2015	1	Violence against civilians	7	37	Somalia	Banaadir	Mogadisho	2.04803	45.32	1	Local Source Project	0	5992	2.048035992	"2.048035992,45.32"
27/01/2015	2015	1	Battle-No change of territory	1	11	Somalia	Banaadir	Mogadisho	2.0462	45.33407	1	Local Source Project	0	5993	2.04625993	"2.04625993,45.33407"
27/01/2015	2015	2	Riots/Protests	0	60	Somalia	Bari	Bosaso	11.28366	49.18063	1	Garowe Online	0	5994	11.28366599	"11.283665994,49.18063"
27/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Bay	Baydhabo	3.12916	43.6977	1	Local Source Project	0	5995	3.129165995	"3.129165995,43.6977"
27/01/2015	2015	1	Non-violent activity by a conflict actor	7	27	Somalia	Bay	Baydhabo	3.1293	43.5553	1	Local Source Project	0	5996	3.12935996	"3.12935996,43.5553"
27/01/2015	2015	2	Violence against civilians	7	27	Somalia	Bay	Baydhabo	3.31817	43.47315	1	Sabahi	0	5997	3.318175997	"3.318175997,43.47315"
27/01/2015	2015	1	Remote violence	3	38	Somalia	Jubbada Hoose	Kismayo	-0.1302	42.57433	1	Local Source Project	0	5998	-0.13025998	"-0.13025998,42.57433"
27/01/2015	2015	1	Battle-No change of territory	4	14	Somalia	Mudug	Galkacyo	6.77	47.63	1	Local Source Project	0	5999	6.775999	"6.775999,47.63"
28/01/2015	2015	1	Battle-No change of territory	2	24	Somalia	Bakool	Ceel Barde 	4.61994	43.3577	2	Local Source Project	0	6000	4.619946	"4.619946000,43.3577"
28/01/2015	2015	1	Battle-No change of territory	1	11	Somalia	Banaadir	Mogadisho	2.02639	45.33111	1	Local Source Project	1	6001	2.026396001	"2.026396001,45.33111"
28/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Banaadir	Mogadisho	2.0462	45.33407	1	Local Source Project	0	6002	2.04626002	"2.04626002,45.33407"
28/01/2015	2015	1	Battle-No change of territory	3	13	Somalia	Banaadir	Mogadisho	2.0462	45.33407	1	Local Source Project	1	6003	2.04626003	"2.04626003,45.33407"
28/01/2015	2015	1	Battle-No change of territory	2	28	Somalia	Galguduud	Ceel Buur	4.68153	46.62342	1	Local Source Project	0	6004	4.681536004	"4.681536004,46.62342"
28/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Jubbada Hoose	Kismayo	-0.1302	42.57433	1	Local Source Project	6	6005	-0.13026005	"-0.13026005,42.57433"
28/01/2015	2015	1	Battle-No change of territory	4	44	Somalia	Sanaag	Ceerigaabo	10.0097	47.4821	1	Local Source Project	0	6006	10.00976006	"10.00976006,47.4821"
29/01/2015	2015	1	Violence against civilians	7	37	Somalia	Banaadir	Mogadisho	2.04803	45.32	1	Local Source Project	1	6007	2.048036007	"2.048036007,45.32"
29/01/2015	2015	2	Battle-Government regains territory	2	12	Somalia	Jubbada Hoose	Kismayo	-0.04851	42.58295	1	Mareeg	0	6008	-0.048516008	"-0.048516008,42.58295"
29/01/2015	2015	2	Battle-Government regains territory	2	12	Somalia	Jubbada Hoose	Kismayo	0.02881	42.28819	1	Mareeg	0	6009	0.028816009	"0.028816009,42.28819"
29/01/2015	2015	1	Battle-No change of territory	1	11	Somalia	Jubbada Hoose	Kismayo	-0.36029	42.54626	1	Local Source Project	0	6010	-0.36029601	"-0.360296010,42.54626"
29/01/2015	2015	1	Riots/Protests	1	16	Somalia	Nugaal	Garoowe	8.40106	48.4831	1	Local Source Project	0	6011	8.401066011	"8.401066011,48.4831"
29/01/2015	2015	1	Riots/Protests	1	15	Somalia	Woqooyi Galbeed	Hargeysa	9.55975	44.06678	1	Local Source Project	2	6012	9.559756012	"9.559756012,44.06678"
30/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Bakool	Xudur	3.80958	43.24628	2	Local Source Project	0	6013	3.809586013	"3.809586013,43.24628"
30/01/2015	2015	1	Violence against civilians	7	47	Somalia	Bari	Qardho	9.6206	49.17306	1	Local Source Project	1	6014	9.62066014	"9.62066014,49.17306"
30/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Bay	Qansax Dheere	2.87123	43.00434	1	Local Source Project	0	6015	2.871236015	"2.871236015,43.00434"
30/01/2015	2015	1	Battle-No change of territory	1	11	Somalia	Gedo	Garbahaaray	3.16853	42.49469	1	Local Source Project	1	6016	3.168536016	"3.168536016,42.49469"
30/01/2015	2015	1	Violence against civilians	7	17	Somalia	Gedo	Garbahaaray	3.16853	42.49469	1	Keydmedia	1	6017	3.168536017	"3.168536017,42.49469"
30/01/2015	2015	1	Battle-No change of territory	1	11	Somalia	Shabeellaha Hoose	Afgooye	2.15	45.116	1	Local Source Project	8	6018	2.156018	"2.156018,45.116"
30/01/2015	2015	1	Battle-No change of territory	3	13	Somalia	Shabeellaha Hoose	Afgooye	2.24904	45.11543	1	Local Source Project	2	6019	2.249046019	"2.249046019,45.11543"
31/01/2015	2015	1	Violence against civilians	7	37	Somalia	Banaadir	Mogadisho	2.01951	45.31	1	Local Source Project	1	6020	2.01951602	"2.019516020,45.31"
31/01/2015	2015	1	Violence against civilians	7	37	Somalia	Banaadir	Mogadisho	2.0462	45.33407	1	Local Source Project	1	6021	2.04626021	"2.04626021,45.33407"
31/01/2015	2015	1	Riots/Protests	0	60	Somalia	Bari	Bosaso	11.28366	49.18063	1	Local Source Project	0	6022	11.28366602	"11.283666022,49.18063"
31/01/2015	2015	1	Remote violence	2	28	Somalia	Bay	Diinsoor	2.4085	42.9771	1	Local Source Project	10	6023	2.40856023	"2.40856023,42.9771"
31/01/2015	2015	1	Violence against civilians	7	47	Somalia	Bay	Qansax Dheere 	2.59718	43.08381	1	Local Source Project	1	6024	2.597186024	"2.597186024,43.08381"
31/01/2015	2015	1	Remote violence	2	28	Somalia	Bay	Buur Hakaba 	2.28002	44.52167	1	Local Source Project	10	6025	2.280026025	"2.280026025,44.52167"
31/01/2015	2015	1	Battle-No change of territory	2	12	Somalia	Hiiraan	Beledweyne 	4.75	45.2	1	Local Source Project	1	6026	4.756026	"4.756026,45.2"
31/01/2015	2015	1	Battle-No change of territory	2	28	Somalia	Jubbada Hoose	Afmadow	0.30463	41.43938	2	Local Source Project	0	6027	0.304636027	"0.304636027,41.43938"
31/01/2015	2015	1	Battle-No change of territory	2	28	Somalia	Shabeellaha Hoose	Afgooye	1.92328	45.10225	1	Local Source Project	0	6028	1.923286028	"1.923286028,45.10225"
31/01/2015	2015	1	Battle-No change of territory	2	28	Somalia	Shabeellaha Hoose	Wanla Weyn	2.66523	44.69019	1	Somali Memo	10	6029	2.665236029	"2.665236029,44.69019"
31/01/2015	2015	1	Remote violence	3	13	Somalia	Shabeellaha Hoose	Baraawe	1.44809	44.32775	1	Somali Memo	7	6030	1.44809603	"1.448096030,44.32775"
1/2/2015	2015	1	Battle-No change of territory	2	12	Somalia	Banaadir	Mogadisho	2.08438	45.39	1		0	6031	2.084386031	"2.084386031,45.39"
1/2/2015	2015	1	Violence against civilians	7	37	Somalia	Banaadir	Mogadisho	2.08438	45.39	1		1	6032	2.084386032	"2.084386032,45.39"
1/2/2015	2015	1	Battle-No change of territory	2	12	Somalia	Shabeellaha Hoose	Qoryooley	1.75308	44.55969	1		2	6033	1.753086033	"1.753086033,44.55969"
1/2/2015	2015	1	Remote violence	3	38	Somalia	Shabeellaha Hoose	Marka	1.71687	44.76989	1		0	6034	1.716876034	"1.716876034,44.76989"
1/2/2015	2015	1	Violence against civilians	7	17	Somalia	Shabeellaha Hoose	Qoryooley	1.75308	44.55969	1		1	6035	1.753086035	"1.753086035,44.55969"
2/2/2015	2015	1	Battle-No change of territory	2	12	Somalia	Bakool	Xudur	4.12303	43.89012	1		0	6036	4.123036036	"4.123036036,43.89012"
2/2/2015	2015	1	Battle-No change of territory	3	13	Somalia	Banaadir	Mogadisho	2.04803	45.32	1		1	6037	2.048036037	"2.048036037,45.32"
2/2/2015	2015	1	Battle-No change of territory	1	11	Somalia	Banaadir	Mogadisho	2.06777	45.35	1		0	6038	2.067776038	"2.067776038,45.35"
2/2/2015	2015	1	Battle-No change of territory	2	12	Somalia	Banaadir	Mogadisho	2.0462	45.33407	1		0	6039	2.04626039	"2.04626039,45.33407"
2/2/2015	2015	1	Battle-No change of territory	2	12	Somalia	Bari	Bosaso	11.19406	49.00639	1		2	6040	11.19406604	"11.194066040,49.00639"
2/2/2015	2015	1	Riots/Protests	1	15	Somalia	Bari	Bosaso	11.28366	49.18063	1		0	6041	11.28366604	"11.283666041,49.18063"
2/2/2015	2015	1	Violence against civilians	7	37	Somalia	Bay	Baydhabo	3.11718	43.6469	1		1	6042	3.117186042	"3.117186042,43.6469"
2/2/2015	2015	1	Battle-No change of territory	2	28	Somalia	Jubbada Hoose	Kismayo	-0.1302	42.57433	1		0	6043	-0.13026043	"-0.13026043,42.57433"
